NCF,NCL,IUD,OC,freq
0.3090628157529,0.379310715167997,0.342661917686205,0.334342562945313,22.5
0.304651945182419,0.373843557140194,0.337746142026662,0.329374694425626,22.75
0.300351207690646,0.368513667975256,0.332953464481094,0.324533734536592,23
0.296156700642542,0.363316164644041,0.328279514162317,0.319815114097962,23.25
0.292064699676601,0.358246387834513,0.32372012015506,0.31521447520544,23.5
0.288071648773313,0.353299889458839,0.319271300361731,0.310727659344325,23.75
0.284174150974429,0.348472420980792,0.314929251079867,0.306350696288509,24
0.280368959704147,0.343759922501691,0.310690337256268,0.302079793725394,24.25
0.276652970647427,0.339158512548369,0.306551083367406,0.297911327552345,24.5
0.273023214144417,0.33466447851139,0.302508164879975,0.29384183279488,24.75
0.269476848063377,0.330274267686025,0.298558400249246,0.289867995100963,25
